ID,Name,Equipment,BodyPart,Target,Synergist,URL,Img
1911,Raised Leg Knee Flexor Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3965-raised-leg-knee-flexor-stretch.html,https://www.gymvisual.com/8071-large_default/raised-leg-knee-flexor-stretch.jpg
1912,Standing High Leg Bent Knee Hamstring Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3966-standing-high-leg-bent-knee-hamstring-stretch.html,https://www.gymvisual.com/8074-large_default/standing-high-leg-bent-knee-hamstring-stretch.jpg
1913,Kneeling Toe Up Hamstring Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3967-kneeling-toe-up-hamstring-stretch.html,https://www.gymvisual.com/8077-large_default/kneeling-toe-up-hamstring-stretch.jpg
1914,Seated Knee Flexor And Hip Adductor Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3968-seated-knee-flexor-and-hip-adductor-stretch.html,https://www.gymvisual.com/8080-large_default/seated-knee-flexor-and-hip-adductor-stretch.jpg
1915,Seated Knee Flexor Stretch,Body weight,Thighs,"Gastrocnemius, Gluteus Maximus, Hamstrings",Soleus,https://www.gymvisual.com/illustrations/3969-seated-knee-flexor-stretch.html,https://www.gymvisual.com/8083-large_default/seated-knee-flexor-stretch.jpg
1916,Standing Reach Down Hamstring Stretch,Body weight,Thighs,"Erector Spinae, Gastrocnemius, Gluteus Maximus, Hamstrings",Soleus,https://www.gymvisual.com/illustrations/3970-standing-reach-down-hamstring-stretch.html,https://www.gymvisual.com/8086-large_default/standing-reach-down-hamstring-stretch.jpg
1917,Standing Reach Down Hamstring Crossed Legs Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3971-standing-reach-down-hamstring-crossed-legs-stretch.html,https://www.gymvisual.com/8089-large_default/standing-reach-down-hamstring-crossed-legs-stretch.jpg
1918,Seated Hip External Rotator And Hip Extensor Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3972-seated-hip-external-rotator-and-hip-extensor-stretch.html,https://www.gymvisual.com/8092-large_default/seated-hip-external-rotator-and-hip-extensor-stretch.jpg
1919,Seated Hip Stretch With Opposite Leg From Behind,Body weight,Hips,"Erector Spinae, Gastrocnemius, Gluteus Maximus, Gluteus Medius, Hamstrings",Soleus,https://www.gymvisual.com/illustrations/3973-seated-hip-stretch-with-opposite-leg-from-behind.html,https://www.gymvisual.com/8095-large_default/seated-hip-stretch-with-opposite-leg-from-behind.jpg
1920,Plantar Flexion Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3974-plantar-flexion-stretch.html,https://www.gymvisual.com/8098-large_default/plantar-flexion-stretch.jpg
1921,Recumbent Knee Flexor Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3975-recumbent-knee-flexor-stretch.html,https://www.gymvisual.com/8101-large_default/recumbent-knee-flexor-stretch.jpg
1922,Recumbent Knee Flexor Stretch With Towel,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3976-recumbent-knee-flexor-stretch-with-towel.html,https://www.gymvisual.com/8104-large_default/recumbent-knee-flexor-stretch-with-towel.jpg
1923,Assisted Lying Hamstring Stretch,Assisted,Thighs,,,https://www.gymvisual.com/illustrations/3977-assisted-lying-hamstring-stretch.html,https://www.gymvisual.com/8107-large_default/assisted-lying-hamstring-stretch.jpg
1924,Standing Toe Up Calf Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3978-standing-toe-up-calf-stretch.html,https://www.gymvisual.com/8110-large_default/standing-toe-up-calf-stretch.jpg
1925,Single Heel Drop Calf Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3979-single-heel-drop-calf-stretch.html,https://www.gymvisual.com/8113-large_default/single-heel-drop-calf-stretch.jpg
1926,Plantar Flexor And Foot Everter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3980-plantar-flexor-and-foot-everter-stretch.html,https://www.gymvisual.com/8116-large_default/plantar-flexor-and-foot-everter-stretch.jpg
1927,Plantar Flexor And Foot Inverter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3981-plantar-flexor-and-foot-inverter-stretch.html,https://www.gymvisual.com/8119-large_default/plantar-flexor-and-foot-inverter-stretch.jpg
1928,Tibial Flexion Stretch On Wall Bar,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3982-tibial-flexion-stretch-on-wall-bar.html,https://www.gymvisual.com/8122-large_default/tibial-flexion-stretch-on-wall-bar.jpg
1929,Tibial Stretch With Semi Flexed Knee,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3983-tibial-stretch-with-semi-flexed-knee.html,https://www.gymvisual.com/8125-large_default/tibial-stretch-with-semi-flexed-knee.jpg
1930,Crouching Heel Back Calf Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/3984-crouching-heel-back-calf-stretch.html,https://www.gymvisual.com/8128-large_default/crouching-heel-back-calf-stretch.jpg
1931,Hip And Knee Flexion Squatting Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3985-hip-and-knee-flexion-squatting-stretch.html,https://www.gymvisual.com/8131-large_default/hip-and-knee-flexion-squatting-stretch.jpg
1932,Assisted Lying Hip Stretch In Supine Position,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3986-assisted-lying-hip-stretch-in-supine-position.html,https://www.gymvisual.com/8134-large_default/assisted-lying-hip-stretch-in-supine-position.jpg
1933,Seated Knee Up Rotation Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3987-seated-knee-up-rotation-stretch.html,https://www.gymvisual.com/8137-large_default/seated-knee-up-rotation-stretch.jpg
1934,Seated Knee Up Extended Rotation Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3988-seated-knee-up-extended-rotation-stretch.html,https://www.gymvisual.com/8140-large_default/seated-knee-up-extended-rotation-stretch.jpg
1935,Lying Cross Over Knee Pull Up Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3989-lying-cross-over-knee-pull-up-stretch.html,https://www.gymvisual.com/8143-large_default/lying-cross-over-knee-pull-up-stretch.jpg
1936,Lying Cross Over Knee Pull Down Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3990-lying-cross-over-knee-pull-down-stretch.html,https://www.gymvisual.com/8146-large_default/lying-cross-over-knee-pull-down-stretch.jpg
1937,Seated Bent Knee To Chest Buttock Stretch,Body weight,Hips,Gluteus Maximus,Hamstrings,https://www.gymvisual.com/illustrations/3991-seated-bent-knee-to-chest-buttock-stretch.html,https://www.gymvisual.com/8149-large_default/seated-bent-knee-to-chest-buttock-stretch.jpg
1938,Seated Hip Stretch With Slightly Bent Leg,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3992-seated-hip-stretch-with-slightly-bent-leg.html,https://www.gymvisual.com/8152-large_default/seated-hip-stretch-with-slightly-bent-leg.jpg
1939,Recumbent Hip External Rotator And Hip Extensor Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3993-recumbent-hip-external-rotator-and-hip-extensor-stretch.html,https://www.gymvisual.com/8155-large_default/recumbent-hip-external-rotator-and-hip-extensor-stretch.jpg
1940,Sitting Foot To Chest Buttocks Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3994-sitting-foot-to-chest-buttocks-stretch.html,https://www.gymvisual.com/8158-large_default/sitting-foot-to-chest-buttocks-stretch.jpg
1941,Standing Hip Adduction Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3995-standing-hip-adduction-stretch.html,https://www.gymvisual.com/8161-large_default/standing-hip-adduction-stretch.jpg
1942,Standing Iliotibial Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3996-standing-iliotibial-stretch.html,https://www.gymvisual.com/8164-large_default/standing-iliotibial-stretch.jpg
1943,Pigeon Hip Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/3997-pigeon-hip-stretch.html,https://www.gymvisual.com/8167-large_default/pigeon-hip-stretch.jpg
1944,Hip External Rotator Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3998-hip-external-rotator-stretch.html,https://www.gymvisual.com/8170-large_default/hip-external-rotator-stretch.jpg
1945,Lying Leg Tuck Hip Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/3999-lying-leg-tuck-hip-stretch.html,https://www.gymvisual.com/8173-large_default/lying-leg-tuck-hip-stretch.jpg
1946,Standing Leg Tuck Hip Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/4000-standing-leg-tuck-hip-stretch.html,https://www.gymvisual.com/8176-large_default/standing-leg-tuck-hip-stretch.jpg
1947,Standing Outer Hip Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/4001-standing-outer-hip-stretch.html,https://www.gymvisual.com/8179-large_default/standing-outer-hip-stretch.jpg
1948,Sitting Rotational Hip Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/4002-sitting-rotational-hip-stretch.html,https://www.gymvisual.com/8182-large_default/sitting-rotational-hip-stretch.jpg
1949,Standing Hip Flexor Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/4003-standing-hip-flexor-stretch.html,https://www.gymvisual.com/8185-large_default/standing-hip-flexor-stretch.jpg
1950,Flexion And Extension Hip Stretch,Body weight,Hips,"Gluteus Maximus, Hamstrings, Iliopsoas, Quadriceps",,https://www.gymvisual.com/illustrations/4004-flexion-and-extension-hip-stretch.html,https://www.gymvisual.com/8188-large_default/flexion-and-extension-hip-stretch.jpg
1951,Sitting One Leg External Stretch,Body weight,Hips,,,https://www.gymvisual.com/illustrations/4005-sitting-one-leg-external-stretch.html,https://www.gymvisual.com/8191-large_default/sitting-one-leg-external-stretch.jpg
1952,Assisted One Leg Extension,Body weight,Hips,,,https://www.gymvisual.com/illustrations/4006-assisted-one-leg-extension.html,https://www.gymvisual.com/8194-large_default/assisted-one-leg-extension.jpg
1953,Supported One Leg Standing Hip Flexor And Knee Extensor Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/4007-supported-one-leg-standing-hip-flexor-and-knee-extensor-stretch.html,https://www.gymvisual.com/8197-large_default/supported-one-leg-standing-hip-flexor-and-knee-extensor-stretch.jpg
1954,Quadriceps Stretch On Box,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/4008-quadriceps-stretch-on-box.html,https://www.gymvisual.com/8200-large_default/quadriceps-stretch-on-box.jpg
1955,Single Lean Back Quadriceps Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/4009-single-lean-back-quadriceps-stretch.html,https://www.gymvisual.com/8203-large_default/single-lean-back-quadriceps-stretch.jpg
1956,Double Lean Back Quadriceps Stretch,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/4010-double-lean-back-quadriceps-stretch.html,https://www.gymvisual.com/8206-large_default/double-lean-back-quadriceps-stretch.jpg
1957,Standing Shin Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4011-standing-shin-stretch.html,https://www.gymvisual.com/8209-large_default/standing-shin-stretch.jpg
1958,Standing Toe Extensor Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4012-standing-toe-extensor-stretch.html,https://www.gymvisual.com/8212-large_default/standing-toe-extensor-stretch.jpg
1959,Raised Foot Shin Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4013-raised-foot-shin-stretch.html,https://www.gymvisual.com/8215-large_default/raised-foot-shin-stretch.jpg
1960,Double Kneeling Shin Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4014-double-kneeling-shin-stretch.html,https://www.gymvisual.com/8218-large_default/double-kneeling-shin-stretch.jpg
1961,Squatting Toe Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4015-squatting-toe-stretch.html,https://www.gymvisual.com/8221-large_default/squatting-toe-stretch.jpg
1962,Seated Toe Extensor Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4016-seated-toe-extensor-stretch.html,https://www.gymvisual.com/8224-large_default/seated-toe-extensor-stretch.jpg
1963,Seated Toe Extensor And Foot Everter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4017-seated-toe-extensor-and-foot-everter-stretch.html,https://www.gymvisual.com/8227-large_default/seated-toe-extensor-and-foot-everter-stretch.jpg
1964,Seated Toe Extensor And Foot Inverter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4018-seated-toe-extensor-and-foot-inverter-stretch.html,https://www.gymvisual.com/8230-large_default/seated-toe-extensor-and-foot-inverter-stretch.jpg
1965,Seated Toe Flexor Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4019-seated-toe-flexor-stretch.html,https://www.gymvisual.com/8233-large_default/seated-toe-flexor-stretch.jpg
1966,Seated Toe Flexor And Foot Everter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4020-seated-toe-flexor-and-foot-everter-stretch.html,https://www.gymvisual.com/8236-large_default/seated-toe-flexor-and-foot-everter-stretch.jpg
1967,Seated Toe Flexor And Foot Inverter Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4021-seated-toe-flexor-and-foot-inverter-stretch.html,https://www.gymvisual.com/8239-large_default/seated-toe-flexor-and-foot-inverter-stretch.jpg
1968,Standing Toe Flexor Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4022-standing-toe-flexor-stretch.html,https://www.gymvisual.com/8242-large_default/standing-toe-flexor-stretch.jpg
1969,Mobilization Of Ankle Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/4023-mobilization-of-ankle-stretch.html,https://www.gymvisual.com/8245-large_default/mobilization-of-ankle-stretch.jpg
1970,Standing Upright Shoulders Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4024-standing-upright-shoulders-stretch.html,https://www.gymvisual.com/8248-large_default/standing-upright-shoulders-stretch.jpg
1971,Reverse Shoulder Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4025-reverse-shoulder-stretch.html,https://www.gymvisual.com/8251-large_default/reverse-shoulder-stretch.jpg
1972,Sitting Shoulders Stretch On Bench,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4026-sitting-shoulders-stretch-on-bench.html,https://www.gymvisual.com/8254-large_default/sitting-shoulders-stretch-on-bench.jpg
1973,Assisted Sitting Reverse Shoulder Stretch,Assisted,Shoulders,,,https://www.gymvisual.com/illustrations/4027-assisted-sitting-reverse-shoulder-stretch.html,https://www.gymvisual.com/8257-large_default/assisted-sitting-reverse-shoulder-stretch.jpg
1974,Standing Reverse Shoulder Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4028-standing-reverse-shoulder-stretch.html,https://www.gymvisual.com/8260-large_default/standing-reverse-shoulder-stretch.jpg
1975,Seated Shoulder Flexor Depresor Retractor Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4029-seated-shoulder-flexor-depresor-retractor-stretch.html,https://www.gymvisual.com/8263-large_default/seated-shoulder-flexor-depresor-retractor-stretch.jpg
1976,One Arm Shoulder Flexor Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4030-one-arm-shoulder-flexor-stretch.html,https://www.gymvisual.com/8266-large_default/one-arm-shoulder-flexor-stretch.jpg
1977,Adduction Of Arm In Back Stretch,Body weight,Back,,,https://www.gymvisual.com/illustrations/4031-adduction-of-arm-in-back-stretch.html,https://www.gymvisual.com/8269-large_default/adduction-of-arm-in-back-stretch.jpg
1978,Shoulder Extensor Adductor And Retractor Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4032-shoulder-extensor-adductor-and-retractor-stretch.html,https://www.gymvisual.com/8272-large_default/shoulder-extensor-adductor-and-retractor-stretch.jpg
1979,Shoulder Adductor Elevator And Protractor Stretch,Body weight,Shoulders,,,https://www.gymvisual.com/illustrations/4033-shoulder-adductor-elevator-and-protractor-stretch.html,https://www.gymvisual.com/8275-large_default/shoulder-adductor-elevator-and-protractor-stretch.jpg
